LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
17097-7,Cells.CD10+CD20+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD10+CD20+ cells/cells in Blood",%,1.0l,false,Cells.CD10+CD20+/Cells:NFr:Pt:Bld:Qn:
38231-7,Cells.CD11b+HLA-DR+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD11b+HLA-DR+ cells/cells in Blood",%,2.13,false,Cells.CD11b+HLA-DR+/Cells:NFr:Pt:Bld:Qn:
51234-3,Cells.CD11c+CD19+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD11c+CD19+ cells/cells in Blood",%,2.22,false,Cells.CD11c+CD19+/Cells:NFr:Pt:Bld:Qn:
32522-5,Cells.CD13+CD33+/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD13+CD33+ cells/cells in Specimen",%,2.08,false,Cells.CD13+CD33+/Cells:NFr:Pt:XXX:Qn:
56891-5,Cells.CD13+HLA-DR+/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD13+HLA-DR+ cells/cells in Specimen",%,2.29,false,Cells.CD13+HLA-DR+/Cells:NFr:Pt:XXX:Qn:
27876-2,Cells.CD14+CD11b+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD14+CD11b+ cells/cells in Blood",%,2.00,false,Cells.CD14+CD11b+/Cells:NFr:Pt:Bld:Qn:
27878-8,Cells.CD14+HLA-DR+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD14+HLA-DR+ cells/cells in Blood",%,2.00,false,Cells.CD14+HLA-DR+/Cells:NFr:Pt:Bld:Qn:
51255-8,Cells.CD16+CD56+/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD16+CD56+ cells/cells in Bone marrow",%,2.22,false,"Cells.CD16+CD56+/Cells:NFr:Pt:Bone mar:Qn:"
51254-1,Cells.CD16+CD56+/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD16+CD56+ cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD16+CD56+/Cells:NFr:Pt:CSF:Qn:
20620-1,Cells.CD16+CD56+/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD16+CD56+ cells/cells in Specimen",%,1.0m,false,Cells.CD16+CD56+/Cells:NFr:Pt:XXX:Qn:
17124-9,Cells.CD2+CD20+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD2+CD20+ cells/cells in Blood",%,1.0l,false,Cells.CD2+CD20+/Cells:NFr:Pt:Bld:Qn:
13331-4,Cells.CD2+CD26+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD2+CD26+ cells/cells in Blood",%,1.0j-a,false,Cells.CD2+CD26+/Cells:NFr:Pt:Bld:Qn:
38512-0,Cells.CD2+CD3+/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD2+CD3+ cells/cells in Specimen",%,2.14,false,Cells.CD2+CD3+/Cells:NFr:Pt:XXX:Qn:
26572-8,Cells.CD2+CD7+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD2+CD7+ cells/cells in Blood",%,2.00,false,Cells.CD2+CD7+/Cells:NFr:Pt:Bld:Qn:
44072-7,Cells.CD20+CD52+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD20+CD52+ cells/cells in Body fluid",%,2.17,false,"Cells.CD20+CD52+/Cells:NFr:Pt:Body fld:Qn:"
44063-6,Cells.CD20+FMC7+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD20+FMC7+ cells/cells in Body fluid",%,2.17,false,"Cells.CD20+FMC7+/Cells:NFr:Pt:Body fld:Qn:"
44061-0,Cells.CD20+FMC7+/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD20+FMC7+ cells/cells in Bone marrow",%,2.17,false,"Cells.CD20+FMC7+/Cells:NFr:Pt:Bone mar:Qn:"
44062-8,Cells.CD20+FMC7+/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD20+FMC7+ cells/cells in Cerebral spinal fluid",%,2.17,false,Cells.CD20+FMC7+/Cells:NFr:Pt:CSF:Qn:
57419-4,Cells.CD21/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD21 cells/cells in Body fluid",%,2.29,false,"Cells.CD21/Cells:NFr:Pt:Body fld:Qn:"
20503-9,Cells.CD22+CD11c+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD22+CD11c+ cells/cells in Blood",%,1.0m,false,Cells.CD22+CD11c+/Cells:NFr:Pt:Bld:Qn:
14112-7,Cells.CD25+CD19+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD25+CD19+ cells/cells in Blood",%,1.0k,false,Cells.CD25+CD19+/Cells:NFr:Pt:Bld:Qn:
32514-2,Cells.CD3+CD25+/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3+CD25+ cells/cells in Specimen",%,2.08,false,Cells.CD3+CD25+/Cells:NFr:Pt:XXX:Qn:
17131-4,Cells.CD3+CD69+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3+CD69+ cells/cells in Blood",%,1.0l,false,Cells.CD3+CD69+/Cells:NFr:Pt:Bld:Qn:
27877-0,Cells.CD33+CD11b+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD33+CD11b+ cells/cells in Blood",%,2.00,false,Cells.CD33+CD11b+/Cells:NFr:Pt:Bld:Qn:
20477-6,Cells.CD33+CD44+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD33+CD44+ cells/cells in Blood",%,1.0m,false,Cells.CD33+CD44+/Cells:NFr:Pt:Bld:Qn:
59030-7,Cells.CD45+CD103+/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD45+CD103+ Cells/cells in Tissue",%,2.32,false,Cells.CD45+CD103+/Cells:NFr:Pt:Tiss:Qn:
8103-4,Cells.CD45+CD14+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD45+CD14+ cells/cells in Blood",%,1.0h(2),false,Cells.CD45+CD14+/Cells:NFr:Pt:Bld:Qn:
51342-4,Cells.CD5+CD19+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD19+ cells/cells in Body fluid",%,2.22,false,"Cells.CD5+CD19+/Cells:NFr:Pt:Body fld:Qn:"
32510-0,Cells.CD5+CD19+/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD19+ cells/cells in Bone marrow",%,2.08,false,"Cells.CD5+CD19+/Cells:NFr:Pt:Bone mar:Qn:"
51341-6,Cells.CD5+CD19+/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD19+ cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD5+CD19+/Cells:NFr:Pt:CSF:Qn:
32523-3,Cells.CD5+CD19+/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD19+ cells/cells in Specimen",%,2.08,false,Cells.CD5+CD19+/Cells:NFr:Pt:XXX:Qn:
17169-4,Cells.CD5+CD2-/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD2- cells/cells in Blood",%,1.0l,false,Cells.CD5+CD2-/Cells:NFr:Pt:Bld:Qn:
13851-1,Cells.CD5+CD25+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD5+CD25+ cells/cells in Blood",%,1.0k,false,Cells.CD5+CD25+/Cells:NFr:Pt:Bld:Qn:
56899-8,Cells.CD5+FMC7+/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD5+FMC7+ cells/cells in Bone marrow",%,2.29,false,"Cells.CD5+FMC7+/Cells:NFr:Pt:Bone mar:Qn:"
51348-1,Cells.CD56+CD57+/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD56+CD57+ cells/cells in Body fluid",%,2.22,false,"Cells.CD56+CD57+/Cells:NFr:Pt:Body fld:Qn:"
51347-3,Cells.CD56+CD57+/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD56+CD57+ cells/cells in Bone marrow",%,2.22,false,"Cells.CD56+CD57+/Cells:NFr:Pt:Bone mar:Qn:"
51346-5,Cells.CD56+CD57+/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD56+CD57+ cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD56+CD57+/Cells:NFr:Pt:CSF:Qn:
33663-6,"Cells.CD59 deficient/Cells",NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,"%; % deficient","CD59 deficient cells/cells in Blood",%,2.09,false,"Cells.CD59 deficient/Cells:NFr:Pt:Bld:Qn:"
32499-6,Cells.CD7-CD13+CD33+/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD7-CD13+CD33+ cells/cells in Blood",%,2.08,false,Cells.CD7-CD13+CD33+/Cells:NFr:Pt:Bld:Qn:
42195-8,"Cells.CD8/100 cells",NFr,Pt,CSF,Qn,,CELLMARK,2.36,DEPRECATED,1,Observation,,%,"Deprecated CD8 cells/100 cells in Cerebral spinal fluid",%,2.16,false,"Cells.CD8/100 cells:NFr:Pt:CSF:Qn:"
104273-8,"Cells.clonal rearrangements/Cells counted",NFr,Pt,XXX,Qn,Molgen,MOLPATH.REARRANGE,2.77,ACTIVE,1,Observation,,%,"Clonal cells rearrangements/Cells counted in Specimen by Molecular genetics method",%,2.77,false,"Cells.clonal rearrangements/Cells counted:NFr:Pt:XXX:Qn:Molgen"
69358-0,"Cells.HPV E6+E7 mRNA/cells",PrThr,Pt,Cvx,Ord,"Flow cytometry",MICRO,2.73,ACTIVE,1,Both,,,"HPV E6+E7 mRNA cells/cells [Presence] in Cervix by Flow cytometry (FC)",,2.38,false,"Cells.HPV E6+E7 mRNA/cells:PrThr:Pt:Cvx:Ord:Flow cytometry"
89346-1,Cells.IgM/Cells.CD19,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"IgM cells/Cells.CD19 in Blood",%,2.64,false,Cells.IgM/Cells.CD19:NFr:Pt:Bld:Qn:
90422-7,Cells.TACI/Cells.CD19,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"TACI cells/Cells.CD19 in Blood",%,2.65,false,Cells.TACI/Cells.CD19:NFr:Pt:Bld:Qn:
96492-4,Cells.CD3+CD8+CD27+CD45RO+CD62L+,NCnc,Pt,Bld,Qn,,CELLMARK,2.69,ACTIVE,1,Both,,cells/uL,"CD3+CD8+CD27+CD45RO+CD62L+ cells [#/volume] in Blood",{cells}/uL,2.69,false,Cells.CD3+CD8+CD27+CD45RO+CD62L+:NCnc:Pt:Bld:Qn:
20586-4,Cells.CD1/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD1 cells/cells in Specimen",%,1.0m,false,Cells.CD1/Cells:NFr:Pt:XXX:Qn:
17100-9,Cells.CD103/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD103 cells/cells in Blood",%,1.0l,false,Cells.CD103/Cells:NFr:Pt:Bld:Qn:
51224-4,Cells.CD105/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD105 cells/cells in Bone marrow",%,2.22,false,"Cells.CD105/Cells:NFr:Pt:Bone mar:Qn:"
51223-6,Cells.CD105/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD105 cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD105/Cells:NFr:Pt:CSF:Qn:
77944-7,Cells.CD11a/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD11a cells/cells in Specimen",%,2.52,false,Cells.CD11a/Cells:NFr:Pt:XXX:Qn:
17110-8,Cells.CD11b/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD11b cells/cells in Blood",%,1.0l,false,Cells.CD11b/Cells:NFr:Pt:Bld:Qn:
51227-7,Cells.CD11b/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD11b cells/cells in Tissue",%,2.22,false,Cells.CD11b/Cells:NFr:Pt:Tiss:Qn:
8109-1,Cells.CD11c/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD11c cells/cells in Blood",%,1.0h(2),false,Cells.CD11c/Cells:NFr:Pt:Bld:Qn:
33201-5,Cells.CD11c/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD11c cells/cells in Tissue",%,2.09,false,Cells.CD11c/Cells:NFr:Pt:Tiss:Qn:
32743-7,Cells.CD138/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD138 cells/cells in Specimen",%,2.09,false,Cells.CD138/Cells:NFr:Pt:XXX:Qn:
8111-7,Cells.CD14/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD14 cells/cells in Blood",%,1.0h(2),false,Cells.CD14/Cells:NFr:Pt:Bld:Qn:
32506-8,Cells.CD14/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD14 cells/cells in Tissue",%,2.08,false,Cells.CD14/Cells:NFr:Pt:Tiss:Qn:
52874-5,Cells.CD1a/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD1a cells/cells in Bone marrow",%,2.24,false,"Cells.CD1a/Cells:NFr:Pt:Bone mar:Qn:"
52875-2,Cells.CD1a/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD1a cells/cells in Cerebral spinal fluid",%,2.24,false,Cells.CD1a/Cells:NFr:Pt:CSF:Qn:
26563-7,Cells.CD1a/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD1a cells/cells in Specimen",%,2.00,false,Cells.CD1a/Cells:NFr:Pt:XXX:Qn:
8118-2,Cells.CD2/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD2 cells/cells in Blood",%,1.0h(2),false,Cells.CD2/Cells:NFr:Pt:Bld:Qn:
31119-1,Cells.CD227/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD227 cells/cells in Blood",%,2.07,false,Cells.CD227/Cells:NFr:Pt:Bld:Qn:
14018-6,Cells.CD23/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD23 cells/cells in Blood",%,1.0k,false,Cells.CD23/Cells:NFr:Pt:Bld:Qn:
51266-5,Cells.CD23/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD23 cells/cells in Tissue",%,2.22,false,Cells.CD23/Cells:NFr:Pt:Tiss:Qn:
32750-2,Cells.CD235a/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD235a cells/cells in Specimen",%,2.09,false,Cells.CD235a/Cells:NFr:Pt:XXX:Qn:
20597-1,Cells.CD24/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD24 cells/cells in Specimen",%,1.0m,false,Cells.CD24/Cells:NFr:Pt:XXX:Qn:
8121-6,Cells.CD25/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD25 cells/cells in Blood",%,1.0h(2),false,Cells.CD25/Cells:NFr:Pt:Bld:Qn:
32494-7,Cells.CD25/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD25 cells/cells in Tissue",%,2.08,false,Cells.CD25/Cells:NFr:Pt:Tiss:Qn:
17127-2,Cells.CD26/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD26 cells/cells in Blood",%,1.0l,false,Cells.CD26/Cells:NFr:Pt:Bld:Qn:
42619-7,Cells.CD28/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD28 cells/cells in Bone marrow",%,2.16,false,"Cells.CD28/Cells:NFr:Pt:Bone mar:Qn:"
20599-7,Cells.CD3/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD3 cells/cells in Specimen",%,1.0m,false,Cells.CD3/Cells:NFr:Pt:XXX:Qn:
17137-1,Cells.CD30/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD30 cells/cells in Blood",%,1.0l,false,Cells.CD30/Cells:NFr:Pt:Bld:Qn:
13346-2,Cells.CD35/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD35 cells/cells in Blood",%,1.0j-a,false,Cells.CD35/Cells:NFr:Pt:Bld:Qn:
8126-5,Cells.CD38/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD38 cells/cells in Blood",%,1.0h(2),false,Cells.CD38/Cells:NFr:Pt:Bld:Qn:
51324-2,Cells.CD42/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD42 cells/cells in Body fluid",%,2.22,false,"Cells.CD42/Cells:NFr:Pt:Body fld:Qn:"
51323-4,Cells.CD42/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD42 cells/cells in Bone marrow",%,2.22,false,"Cells.CD42/Cells:NFr:Pt:Bone mar:Qn:"
51322-6,Cells.CD42/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD42 cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD42/Cells:NFr:Pt:CSF:Qn:
77946-2,Cells.CD42b/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD42b cells/cells in Specimen",%,2.52,false,Cells.CD42b/Cells:NFr:Pt:XXX:Qn:
17155-3,Cells.CD44/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD44 cells/cells in Blood",%,1.0l,false,Cells.CD44/Cells:NFr:Pt:Bld:Qn:
51338-2,Cells.CD45/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD45 (Lymphs) cells/cells in Tissue",%,2.22,false,Cells.CD45/Cells:NFr:Pt:Tiss:Qn:
17163-7,Cells.CD49a/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD49a cells/cells in Blood",%,1.0l,false,Cells.CD49a/Cells:NFr:Pt:Bld:Qn:
17167-8,Cells.CD49e/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD49e cells/cells in Blood",%,1.0l,false,Cells.CD49e/Cells:NFr:Pt:Bld:Qn:
42885-4,Cells.CD52/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD52 cells/cells in Body fluid",%,2.16,false,"Cells.CD52/Cells:NFr:Pt:Body fld:Qn:"
42886-2,Cells.CD52/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD52 cells/cells in Bone marrow",%,2.16,false,"Cells.CD52/Cells:NFr:Pt:Bone mar:Qn:"
32744-5,Cells.CD55/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD55 cells/cells in Specimen",%,2.09,false,Cells.CD55/Cells:NFr:Pt:XXX:Qn:
32498-8,Cells.CD57/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD57 cells/cells in Specimen",%,2.08,false,Cells.CD57/Cells:NFr:Pt:XXX:Qn:
43938-0,Cells.CD59/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD59 cells/cells in Body fluid",%,2.17,false,"Cells.CD59/Cells:NFr:Pt:Body fld:Qn:"
51358-0,Cells.CD59/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD59 cells/cells in Bone marrow",%,2.22,false,"Cells.CD59/Cells:NFr:Pt:Bone mar:Qn:"
51357-2,Cells.CD59/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD59 cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD59/Cells:NFr:Pt:CSF:Qn:
20478-4,Cells.CD61/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD61 cells/cells in Blood",%,1.0m,false,Cells.CD61/Cells:NFr:Pt:Bld:Qn:
51359-8,Cells.CD61/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD61 cells/cells in Tissue",%,2.22,false,Cells.CD61/Cells:NFr:Pt:Tiss:Qn:
32745-2,Cells.CD62E/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD62E cells/cells in Specimen",%,2.09,false,Cells.CD62E/Cells:NFr:Pt:XXX:Qn:
17180-1,Cells.CD62L/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD62L cells/cells in Blood",%,1.0l,false,Cells.CD62L/Cells:NFr:Pt:Bld:Qn:
17183-5,Cells.CD64/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD64 cells/cells in Blood",%,1.0l,false,Cells.CD64/Cells:NFr:Pt:Bld:Qn:
51363-0,Cells.CD64/Cells,NFr,Pt,Tiss,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD64 cells/cells in Tissue",%,2.22,false,Cells.CD64/Cells:NFr:Pt:Tiss:Qn:
51399-4,Cells.CD65w/Cells,NFr,Pt,"Body fld",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD65w cells/cells in Body fluid",%,2.22,false,"Cells.CD65w/Cells:NFr:Pt:Body fld:Qn:"
51398-6,Cells.CD65w/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD65w cells/cells in Bone marrow",%,2.22,false,"Cells.CD65w/Cells:NFr:Pt:Bone mar:Qn:"
51397-8,Cells.CD65w/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD65w cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD65w/Cells:NFr:Pt:CSF:Qn:
21169-8,Cells.CD71/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD71 cells/cells in Specimen",%,1.0m,false,Cells.CD71/Cells:NFr:Pt:XXX:Qn:
17194-2,Cells.CD74/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD74 cells/cells in Blood",%,1.0l,false,Cells.CD74/Cells:NFr:Pt:Bld:Qn:
17195-9,Cells.CD77/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD77 cells/cells in Blood",%,1.0l,false,Cells.CD77/Cells:NFr:Pt:Bld:Qn:
42933-2,Cells.CD79a/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD79a cells/cells in Specimen",%,2.16,false,Cells.CD79a/Cells:NFr:Pt:XXX:Qn:
33991-1,Cells.CD79b/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD79b cells/cells in Specimen",%,2.09,false,Cells.CD79b/Cells:NFr:Pt:XXX:Qn:
51403-4,Cells.CD81/Cells,NFr,Pt,"Bone mar",Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD81 cells/cells in Bone marrow",%,2.22,false,"Cells.CD81/Cells:NFr:Pt:Bone mar:Qn:"
51402-6,Cells.CD81/Cells,NFr,Pt,CSF,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD81 cells/cells in Cerebral spinal fluid",%,2.22,false,Cells.CD81/Cells:NFr:Pt:CSF:Qn:
77947-0,Cells.CD9/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"CD9 cells/cells in Specimen",%,2.52,false,Cells.CD9/Cells:NFr:Pt:XXX:Qn:
17207-2,Cells.CD91/Cells,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"CD91 cells/cells in Blood",%,1.0l,false,Cells.CD91/Cells:NFr:Pt:Bld:Qn:
32749-4,"Cells.cyclin D1/Cells",NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"Cyclin D1 cells/cells in Specimen",%,2.09,false,"Cells.cyclin D1/Cells:NFr:Pt:XXX:Qn:"
46232-5,Cells.ZAP70/Cells,NFr,Pt,XXX,Qn,,CELLMARK,2.79,ACTIVE,1,Observation,,%,"ZAP70 cells/cells in Specimen",%,2.19,false,Cells.ZAP70/Cells:NFr:Pt:XXX:Qn:
75271-7,"Other cells/Cells",NFr,Pt,"Lymph node",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Other cells/cells in Lymph node by Manual count",%,2.50,false,"Other cells/Cells:NFr:Pt:Lymph node:Qn:Manual count"
