LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
55462-6,Thyrotropin,-,Pt,Ser/Plas,-,,LABORDERS,2.66,DEPRECATED,1,Order,,,"Deprecated Thyrotropin in Serum or Plasma",,2.27,false,Thyrotropin:-:Pt:Ser/Plas:-:
33325-2,Trypsin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/mL,"Trypsin [Mass/volume] in Serum or Plasma",ng/mL,2.09,false,Trypsin:MCnc:Pt:Ser/Plas:Qn:
17750-1,Trypsinogen,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,"arb U/L","Trypsinogen [Enzymatic activity/volume] in Serum or Plasma",U/L,1.0l,false,Trypsinogen:CCnc:Pt:Ser/Plas:Qn:
3066-8,Trypsinogen,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/L,"Trypsinogen [Mass/volume] in Serum or Plasma",ug/L,1.0,false,Trypsinogen:MCnc:Pt:Ser/Plas:Qn:
12733-2,Tryptase,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,"arb U/L","Tryptase [Enzymatic activity/volume] in Serum or Plasma",U/L,1.0j-a,false,Tryptase:CCnc:Pt:Ser/Plas:Qn:
21582-2,Tryptase,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/L;ng/mL,"Tryptase [Mass/volume] in Serum or Plasma",ng/mL,1.0m,false,Tryptase:MCnc:Pt:Ser/Plas:Qn:
3069-2,Tryptophan,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Tryptophan [Presence] in Serum or Plasma",,1.0,false,Tryptophan:PrThr:Pt:Ser/Plas:Ord:
75152-9,Uracil,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Uracil [Moles/volume] in Serum or Plasma",nmol/L,2.48,false,Uracil:SCnc:Pt:Ser/Plas:Qn:
22664-7,Urea,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,mmol/L,"Urea [Moles/volume] in Serum or Plasma",mmol/L,1.0n,false,Urea:SCnc:Pt:Ser/Plas:Qn:
51834-0,Tryptase,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,nmol/L,"Tryptase [Moles/volume] in Serum or Plasma",nmol/L,2.24,false,Tryptase:SCnc:Pt:Ser/Plas:Qn:
40681-9,Turbidity,PrThr,Pt,Ser/Plas,Ord,,SPEC,2.56,ACTIVE,1,Observation,,,"Turbidity [Presence] of Serum or Plasma Qualitative",,2.15,false,Turbidity:PrThr:Pt:Ser/Plas:Ord:
27361-5,Tyrosine,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Both,,,"Tyrosine [Units/volume] in Serum or Plasma",[arb'U]/mL,2.00,false,Tyrosine:ACnc:Pt:Ser/Plas:Qn:
3079-1,Tyrosine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Tyrosine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Tyrosine:MCnc:Pt:Ser/Plas:Qn:
3078-3,Tyrosine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Both,,,"Tyrosine [Presence] in Serum or Plasma",,1.0,false,Tyrosine:PrThr:Pt:Ser/Plas:Ord:
96043-5,Uracil,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.69,ACTIVE,1,Both,,ng/mL,"Uracil [Mass/volume] in Serum or Plasma",ng/mL,2.69,false,Uracil:MCnc:Pt:Ser/Plas:Qn:
3091-6,Urea,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Urea [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Urea:MCnc:Pt:Ser/Plas:Qn:
75159-4,Uridine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Uridine [Moles/volume] in Serum or Plasma",nmol/L,2.48,false,Uridine:SCnc:Pt:Ser/Plas:Qn:
3118-7,Valine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Valine [Mass/volume] in Serum or Plasma",mg/dL,1.0,false,Valine:MCnc:Pt:Ser/Plas:Qn:
3117-9,Valine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Valine [Presence] in Serum or Plasma",,1.0,false,Valine:PrThr:Pt:Ser/Plas:Ord:
20661-5,Valine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Valine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Valine:SCnc:Pt:Ser/Plas:Qn:
79512-0,Vanilloylglycine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"Vanilloylglycine [Moles/volume] in Serum or Plasma",umol/L,2.54,false,Vanilloylglycine:SCnc:Pt:Ser/Plas:Qn:
75144-6,Xanthine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Xanthine [Moles/volume] in Serum or Plasma",nmol/L,2.48,false,Xanthine:SCnc:Pt:Ser/Plas:Qn:
41240-3,Xanthurenate,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Both,,,"Xanthurenate [Presence] in Serum or Plasma",,2.15,false,Xanthurenate:PrThr:Pt:Ser/Plas:Ord:
77140-2,Creatinine,SCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.68,ACTIVE,1,Both,,umol/L,"Creatinine [Moles/volume] in Serum, Plasma or Blood",umol/L,2.52,false,Creatinine:SCnc:Pt:Ser/Plas/Bld:Qn:
77137-8,Bilirubin,SCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.68,ACTIVE,1,Both,,umol/L,"Bilirubin.total [Moles/volume] in Serum, Plasma or Blood",umol/L,2.52,false,Bilirubin:SCnc:Pt:Ser/Plas/Bld:Qn:
9738-6,Gabapentin,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ug/mL,"Gabapentin [Mass/volume] in Serum, Plasma or Blood",ug/mL,1.0i,false,Gabapentin:MCnc:Pt:Ser/Plas/Bld:Qn:
73933-4,Normeperidine,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Normeperidine [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.44,false,Normeperidine:MCnc:Pt:Ser/Plas/Bld:Qn:
74774-1,Glucose,MCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dl,"Glucose [Mass/volume] in Serum, Plasma or Blood",mg/dL,2.48,false,Glucose:MCnc:Pt:Ser/Plas/Bld:Qn:
77135-2,Glucose,SCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.68,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum, Plasma or Blood",mmol/L,2.52,false,Glucose:SCnc:Pt:Ser/Plas/Bld:Qn:
2722-7,Pantothenate,MCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/mL,"Pantothenate [Mass/volume] in Serum, Plasma or Blood",ug/mL,1.0,false,Pantothenate:MCnc:Pt:Ser/Plas/Bld:Qn:
96403-1,"Renal clearance & Renal plasma flow panel",-,Stdy,Urine+Ser/Plas,Qn,,PANEL.CHEM,2.69,ACTIVE,1,Order,,,"Renal clearance and Renal plasma flow panel - Urine and Serum or Plasma",,2.69,true,"Renal clearance & Renal plasma flow panel:-:Stdy:Urine+Ser/Plas:Qn:"
73829-4,7-Aminoflunitrazepam,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"7-Aminoflunitrazepam [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.44,false,7-Aminoflunitrazepam:MCnc:Pt:Ser/Plas/Bld:Qn:
34575-1,8-Hydroxyloxapine,PrThr,Pt,Ser/Plas/Bld,Ord,,DRUG/TOX,2.73,ACTIVE,1,Both,,,"8-Hydroxyloxapine [Presence] in Serum, Plasma or Blood",,2.10,false,8-Hydroxyloxapine:PrThr:Pt:Ser/Plas/Bld:Ord:
66765-9,"Albumin.pericard fld/Albumin.SerPl",RelRto,Pt,"Pericard fld+Ser/Plas",Qn,,CHEM,2.70,ACTIVE,1,Observation,,Ratio,"Albumin in pericardial fld/Albumin in Serum or Plasma",{ratio},2.38,false,"Albumin.pericard fld/Albumin.SerPl:RelRto:Pt:Pericard fld+Ser/Plas:Qn:"
66766-7,"Albumin.periton fld/Albumin.SerPl",RelRto,Pt,"Periton fld+Ser/Plas",Qn,,CHEM,2.70,ACTIVE,1,Observation,,Ratio,"Albumin in peritoneal fluid/Albumin in Serum or Plasma",{ratio},2.38,false,"Albumin.periton fld/Albumin.SerPl:RelRto:Pt:Periton fld+Ser/Plas:Qn:"
39802-4,"Creatinine dial fld/Creatinine ser_plas",RelRto,Pt,"Dial fld+Ser/Plas",Qn,,CHEM,2.70,ACTIVE,1,Observation,,mol/mol,"Creatinine in dialysis fluid/Creatinine in serum or plasma",mol/mol,2.15,false,"Creatinine dial fld/Creatinine ser_plas:RelRto:Pt:Dial fld+Ser/Plas:Qn:"
77143-6,"Carbon dioxide",SCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.68,ACTIVE,1,Both,,mmol/L,"Carbon dioxide, total [Moles/volume] in Serum, Plasma or Blood",mmol/L,2.52,false,"Carbon dioxide:SCnc:Pt:Ser/Plas/Bld:Qn:"
3376-1,Barbiturates,PrThr,Pt,Ser/Plas/Bld,Ord,,DRUG/TOX,2.73,ACTIVE,1,Both,,,"Barbiturates [Presence] in Serum, Plasma or Blood",,1.0,false,Barbiturates:PrThr:Pt:Ser/Plas/Bld:Ord:
77146-9,Amylase,CCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.73,ACTIVE,1,Both,,"arb U/L","Amylase [Enzymatic activity/volume] in Serum, Plasma or Blood",U/L,2.52,false,Amylase:CCnc:Pt:Ser/Plas/Bld:Qn:
77341-6,"Anion gap",SCnc,Pt,Ser/Plas/Bld,Qn,Calculated.4Ions,CHEM,2.79,ACTIVE,1,Observation,,mmol/L,"Anion gap in Serum, Plasma or Blood by Calculated.4Ions",mmol/L,2.52,false,"Anion gap:SCnc:Pt:Ser/Plas/Bld:Qn:Calculated.4Ions"
100962-0,"Dengue virus Ab.IgG Panel",-,Pt,Ser/Plas/Bld,-,,PANEL.MICRO,2.73,ACTIVE,1,Order,,,"Dengue virus Ab.IgG Panel - Serum, Plasma or Blood",,2.73,false,"Dengue virus Ab.IgG Panel:-:Pt:Ser/Plas/Bld:-:"
87496-6,Gabapentin,PrThr,Pt,Ser/Plas/Bld,Ord,Screen,DRUG/TOX,2.73,ACTIVE,1,Both,,,"Gabapentin [Presence] in Serum, Plasma or Blood by Screen method",,2.63,false,Gabapentin:PrThr:Pt:Ser/Plas/Bld:Ord:Screen
105126-7,"C reactive protein",MCnc,Pt,Ser/Plas/Bld,Qn,,CHEM,2.78,ACTIVE,1,Both,,mg/dL,"C reactive protein [Mass/volume] in Serum, Plasma or Blood",mg/dL,2.78,false,"C reactive protein:MCnc:Pt:Ser/Plas/Bld:Qn:"
75370-7,Norbuprenorphine,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Norbuprenorphine [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.50,false,Norbuprenorphine:MCnc:Pt:Ser/Plas/Bld:Qn:
48618-3,"Cholesterol.in VLDL",MCnc,Pt,Ser/Plas.ultracentrifugate,Qn,,CHEM,2.34,ACTIVE,1,Both,,mg/dL,"Cholesterol in VLDL [Mass/volume] in Serum or Plasma ultracentrifugate",mg/dL,2.21,false,"Cholesterol.in VLDL:MCnc:Pt:Ser/Plas.ultracentrifugate:Qn:"
74647-9,Methylenedioxyamphetamine,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Methylenedioxyamphetamine [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.48,false,Methylenedioxyamphetamine:MCnc:Pt:Ser/Plas/Bld:Qn:
74652-9,Methylenedioxymethamphetamine,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Methylenedioxymethamphetamine [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.48,false,Methylenedioxymethamphetamine:MCnc:Pt:Ser/Plas/Bld:Qn:
74131-4,Morphine,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Morphine [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.46,false,Morphine:MCnc:Pt:Ser/Plas/Bld:Qn:
104873-5,"Glucose dumping syndrome panel",-,Pt,Ser/Plas/Bld,-,,PANEL.HEM/BC,2.78,ACTIVE,1,Order,,,"Glucose dumping syndrome panel - Serum, Plasma or Blood",,2.78,true,"Glucose dumping syndrome panel:-:Pt:Ser/Plas/Bld:-:"
5646-5,"Ethylene glycol",MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,"mcg/mL; mg/dL","Ethylene glycol [Mass/volume] in Serum, Plasma or Blood",ug/mL,1.0,false,"Ethylene glycol:MCnc:Pt:Ser/Plas/Bld:Qn:"
73828-6,Flunitrazepam,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Flunitrazepam [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.44,false,Flunitrazepam:MCnc:Pt:Ser/Plas/Bld:Qn:
50966-1,Flunitrazepam,PrThr,Pt,Ser/Plas/Bld,Ord,,DRUG/TOX,2.73,ACTIVE,1,Both,,,"Flunitrazepam [Presence] in Serum, Plasma or Blood",,2.22,false,Flunitrazepam:PrThr:Pt:Ser/Plas/Bld:Ord:
75347-5,Tapentadol,MCnc,Pt,Ser/Plas/Bld,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Tapentadol [Mass/volume] in Serum, Plasma or Blood",ng/mL,2.50,false,Tapentadol:MCnc:Pt:Ser/Plas/Bld:Qn:
40811-2,11-Deoxycorticosterone,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Both,,,"11-Deoxycorticosterone [Presence] in Serum or Plasma",,2.15,false,11-Deoxycorticosterone:PrThr:Pt:Ser/Plas:Ord:
93243-4,11-Hydroxytestosterone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,ng/dL,"11-Hydroxytestosterone [Mass/volume] in Serum or Plasma",ng/dL,2.67,false,11-Hydroxytestosterone:MCnc:Pt:Ser/Plas:Qn:
93242-6,11-Ketotestosterone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,ng/dL,"11-Ketotestosterone [Mass/volume] in Serum or Plasma",ng/dL,2.67,false,11-Ketotestosterone:MCnc:Pt:Ser/Plas:Qn:
1674-1,18-Hydroxycorticosterone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/dL,"18-Hydroxycorticosterone [Mass/volume] in Serum or Plasma",ng/dL,1.0,false,18-Hydroxycorticosterone:MCnc:Pt:Ser/Plas:Qn:
50082-7,18-Hydroxycorticosterone,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,nmol/L,"18-Hydroxycorticosterone [Moles/volume] in Serum or Plasma",nmol/L,2.22,false,18-Hydroxycorticosterone:SCnc:Pt:Ser/Plas:Qn:
55810-6,18-Hydroxycortisol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,pmol/L,"18-Hydroxycortisol [Moles/volume] in Serum or Plasma",pmol/L,2.29,false,18-Hydroxycortisol:SCnc:Pt:Ser/Plas:Qn:
27399-5,1-Methylhistidine,ACnc,Pt,Ser/Plas,Qn,,CHEM,2.69,DISCOURAGED,1,Observation,,,"1-Methylhistidine [Units/volume] in Serum or Plasma",[arb'U]/mL,2.00,false,1-Methylhistidine:ACnc:Pt:Ser/Plas:Qn:
1651-9,1-Methylhistidine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,ACTIVE,1,Observation,,,"1-Methylhistidine [Presence] in Serum or Plasma",,1.0,false,1-Methylhistidine:PrThr:Pt:Ser/Plas:Ord:
69799-5,21-Deoxycorticosterone,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,pmol/L,"21-Deoxycorticosterone [Moles/volume] in Serum or Plasma",pmol/L,2.40,false,21-Deoxycorticosterone:SCnc:Pt:Ser/Plas:Qn:
74872-3,21-Deoxycortisol,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/dL,"21-Deoxycortisol [Mass/volume] in Serum or Plasma",ng/dL,2.48,false,21-Deoxycortisol:MCnc:Pt:Ser/Plas:Qn:
50250-0,21-Deoxycortisol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,pmol/L,"21-Deoxycortisol [Moles/volume] in Serum or Plasma",pmol/L,2.22,false,21-Deoxycortisol:SCnc:Pt:Ser/Plas:Qn:
69785-4,2-Hydroxysebacate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,umol/L,"2-Hydroxysebacate [Moles/volume] in Serum or Plasma",umol/L,2.40,false,2-Hydroxysebacate:SCnc:Pt:Ser/Plas:Qn:
69787-0,2-Methylacetoacetate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,umol/L,"2-Methylacetoacetate [Moles/volume] in Serum or Plasma",umol/L,2.40,false,2-Methylacetoacetate:SCnc:Pt:Ser/Plas:Qn:
79488-3,"3,4-Dihydroxybutyrate",SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"3,4-Dihydroxybutyrate [Moles/volume] in Serum or Plasma",umol/L,2.54,false,"3,4-Dihydroxybutyrate:SCnc:Pt:Ser/Plas:Qn:"
74430-0,3-Hydroxykynurenin,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"3-Hydroxykynurenin [Moles/volume] in Serum or Plasma",umol/L,2.46,false,3-Hydroxykynurenin:SCnc:Pt:Ser/Plas:Qn:
75088-5,3-Indolelactate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,umol/L,"3-Indolelactate [Moles/volume] in Serum or Plasma",umol/L,2.48,false,3-Indolelactate:SCnc:Pt:Ser/Plas:Qn:
72443-5,3-Methyladipate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.42,ACTIVE,1,Both,,nmol/L,"3-Methyladipate [Moles/volume] in Serum or Plasma",nmol/L,2.42,false,3-Methyladipate:SCnc:Pt:Ser/Plas:Qn:
79502-1,4-Hydroxyvalerate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,umol/L,"4-Hydroxyvalerate [Moles/volume] in Serum or Plasma",umol/L,2.54,false,4-Hydroxyvalerate:SCnc:Pt:Ser/Plas:Qn:
79688-8,5-hydroxymethyluracil,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.56,ACTIVE,1,Observation,,umol/L,"5-Hydroxymethyluracil [Moles/volume] in Serum or Plasma",umol/L,2.54,false,5-hydroxymethyluracil:SCnc:Pt:Ser/Plas:Qn:
50153-6,5-Methyltetrahydrofolate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,umol/L,"5-Methyltetrahydrofolate [Moles/volume] in Serum or Plasma",umol/L,2.22,false,5-Methyltetrahydrofolate:SCnc:Pt:Ser/Plas:Qn:
33275-9,7-Dehydrocholesterol,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/mL,"7-Dehydrocholesterol [Mass/volume] in Serum or Plasma",ng/mL,2.09,false,7-Dehydrocholesterol:MCnc:Pt:Ser/Plas:Qn:
32289-1,7-Dehydrocholesterol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,umol/L,"7-Dehydrocholesterol [Moles/volume] in Serum or Plasma",umol/L,2.07,false,7-Dehydrocholesterol:SCnc:Pt:Ser/Plas:Qn:
72425-2,7-Hydroxyoctanoate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.42,ACTIVE,1,Both,,umol/L,"7-Hydroxyoctanoate [Moles/volume] in Serum or Plasma",umol/L,2.42,false,7-Hydroxyoctanoate:SCnc:Pt:Ser/Plas:Qn:
34671-8,8-Dehydrocholesterol,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.44,ACTIVE,1,Both,,ng/mL,"8-Dehydrocholesterol [Mass/volume] in Serum or Plasma",ng/mL,2.11,false,8-Dehydrocholesterol:MCnc:Pt:Ser/Plas:Qn:
56535-8,8-Dehydrocholesterol,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,umol/L,"8-Dehydrocholesterol [Moles/volume] in Serum or Plasma",umol/L,2.29,false,8-Dehydrocholesterol:SCnc:Pt:Ser/Plas:Qn:
104310-8,Abemaciclib,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.77,ACTIVE,1,Both,,mg/dL,"Abemaciclib [Mass/volume] in Serum or Plasma",mg/dL,2.77,false,Abemaciclib:MCnc:Pt:Ser/Plas:Qn:
100372-2,Abiraterone,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Abiraterone [Mass/volume] in Serum or Plasma",ng/mL,2.73,false,Abiraterone:MCnc:Pt:Ser/Plas:Qn:
43626-1,acetoHEXAMIDE,PrThr,Pt,Ser/Plas,Ord,,DRUG/TOX,2.73,ACTIVE,1,Both,,,"Acetohexamide [Presence] in Serum or Plasma",,2.17,false,acetoHEXAMIDE:PrThr:Pt:Ser/Plas:Ord:
26925-8,Acetophenazine,PrThr,Pt,Ser/Plas,Ord,,DRUG/TOX,2.56,ACTIVE,1,Both,,,"Acetophenazine [Presence] in Serum or Plasma",,2.00,false,Acetophenazine:PrThr:Pt:Ser/Plas:Ord:
18436-6,"Acetylcarnitine (C2)",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,DISCOURAGED,1,Both,,,"Acetylcarnitine (C2) [Mass/volume] in Serum or Plasma",,1.0l,false,"Acetylcarnitine (C2):MCnc:Pt:Ser/Plas:Qn:"
30191-1,"Acetylcarnitine (C2)",SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,umol/L,"Acetylcarnitine (C2) [Moles/volume] in Serum or Plasma",umol/L,2.04,false,"Acetylcarnitine (C2):SCnc:Pt:Ser/Plas:Qn:"
1717-8,Acylcarnitine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,DISCOURAGED,1,Observation,,,"Acylcarnitine [Mass/volume] in Serum or Plasma",,1.0,false,Acylcarnitine:MCnc:Pt:Ser/Plas:Qn:
14282-8,Acylcarnitine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,umol/L,"Acylcarnitine [Moles/volume] in Serum or Plasma",umol/L,1.0k,false,Acylcarnitine:SCnc:Pt:Ser/Plas:Qn:
75142-0,Adenosine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.48,ACTIVE,1,Both,,umol/L,"Adenosine [Moles/volume] in Serum or Plasma",umol/L,2.48,false,Adenosine:SCnc:Pt:Ser/Plas:Qn:
75087-7,Adipate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.67,ACTIVE,1,Both,,umol/L,"Adipate [Moles/volume] in Serum or Plasma",umol/L,2.48,false,Adipate:SCnc:Pt:Ser/Plas:Qn:
1737-6,Alanine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,DISCOURAGED,1,Observation,,,"Alanine [Mass/volume] in Serum or Plasma",,1.0,false,Alanine:MCnc:Pt:Ser/Plas:Qn:
1736-8,Alanine,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,ACTIVE,1,Observation,,,"Alanine [Presence] in Serum or Plasma",,1.0,false,Alanine:PrThr:Pt:Ser/Plas:Ord:
20636-7,Alanine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mcmol/dL; mcmol/L; umol/L","Alanine [Moles/volume] in Serum or Plasma",umol/L,1.0m,false,Alanine:SCnc:Pt:Ser/Plas:Qn:
43712-9,Albumin,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,DISCOURAGED,1,Both,,,"Albumin [Presence] in Serum or Plasma",,2.17,false,Albumin:PrThr:Pt:Ser/Plas:Ord:
86921-4,"Albumin goal",MCnc,Pt,Ser/Plas,Qn,,CLIN,2.63,ACTIVE,2,Both,,g/dL,"Albumin goal [Mass/volume] Serum or Plasma",g/dL,2.63,false,"Albumin goal:MCnc:Pt:Ser/Plas:Qn:"
1763-2,Aldosterone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,ng/dL,"Aldosterone [Mass/volume] in Serum or Plasma",ng/dL,1.0,false,Aldosterone:MCnc:Pt:Ser/Plas:Qn:
35185-8,Aldosterone,MSCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,DISCOURAGED,1,Both,,,"Aldosterone [Mass or Moles/volume] in Serum or Plasma",,2.11,false,Aldosterone:MSCnc:Pt:Ser/Plas:Qn:
14586-2,Aldosterone,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,pmol/L,"Aldosterone [Moles/volume] in Serum or Plasma",pmol/L,1.0k,false,Aldosterone:SCnc:Pt:Ser/Plas:Qn:
103560-9,Aldosterone/Renin,Ratio,Pt,Ser/Plas,Qn,,CHEM,2.77,ACTIVE,1,Both,,{ratio},"Aldosterone/Renin [Ratio] in Serum or Plasma",{ratio},2.77,false,Aldosterone/Renin:Ratio:Pt:Ser/Plas:Qn:
16571-2,Cephadrine,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.42,ACTIVE,1,Both,,ug/mL,"Cephadrine [Mass/volume] in Serum or Plasma",ug/mL,1.0l,false,Cephadrine:MCnc:Pt:Ser/Plas:Qn:
47600-2,Ceruloplasmin,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,umol/L,"Ceruloplasmin [Moles/volume] in Serum or Plasma",umol/L,2.21,false,Ceruloplasmin:SCnc:Pt:Ser/Plas:Qn:
30519-3,Chenodeoxycholate,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,umol/L,"Chenodeoxycholate [Moles/volume] in Serum or Plasma",umol/L,2.04,false,Chenodeoxycholate:SCnc:Pt:Ser/Plas:Qn:
